"year","reg","stat","sex","s.age","length","mean","sd","n","se"
"1968",1992,"4A ",370,"F",8,"length",71,6.48074069840786,4,3.24037034920393
"1969",1992,"4A ",370,"F",9,"length",76.75,9.67384790728763,4,4.83692395364382
"1970",1992,"4A ",370,"F",10,"length",116,0,1,0
"1971",1992,"4A ",370,"F",11,"length",92,12.7279220613579,2,9
"1972",1992,"4A ",370,"F",12,"length",120,0,1,0
"1973",1992,"4A ",370,"M",8,"length",68,0,1,0
"1974",1992,"4A ",370,"M",9,"length",74.5,0.707106781186548,2,0.5
"1975",1992,"4A ",370,"M",10,"length",75,0,1,0
"1976",1992,"4A ",370,"M",11,"length",74,0,1,0
"1977",1992,"4A ",370,"M",13,"length",98,0,1,0
"1978",1992,"4A ",380,"F",8,"length",78,7.07106781186548,2,5
"1979",1992,"4A ",380,"F",9,"length",95.4,18.9552103654905,5,8.4770277810091
"1980",1992,"4A ",530168,"F",8,"length",75,5.04975246918104,5,2.25831795812724
"1981",1992,"4A ",530168,"F",9,"length",76.3333333333333,13.5744858711727,6,5.54176065083211
"1982",1992,"4A ",530168,"F",10,"length",88.25,8.18026079453868,4,4.09013039726934
"1983",1992,"4A ",530168,"F",11,"length",109.666666666667,25.8134331953991,3,14.9033926040721
"1984",1992,"4A ",530168,"F",12,"length",119.25,16.4189930669738,4,8.20949653348689
"1985",1992,"4A ",530168,"F",13,"length",118,17.1697408250678,6,7.00951733954153
"1986",1992,"4A ",530168,"F",14,"length",124.6,9.76217188949262,5,4.36577599058861
"1987",1992,"4A ",530168,"F",15,"length",144.5,10.6066017177982,2,7.5
"1988",1992,"4A ",530168,"F",17,"length",147,22.6274169979695,2,16
"1989",1992,"4A ",530168,"M",8,"length",77.5,2.12132034355964,2,1.5
"1990",1992,"4A ",530168,"M",9,"length",77.3333333333333,4.72581562625261,3,2.72845092395748
"1991",1992,"4A ",530168,"M",10,"length",78,12.7279220613579,2,9
"1992",1992,"4A ",530168,"M",11,"length",83.1666666666667,14.0629536963849,6,5.74117680542161
"1993",1992,"4A ",530168,"M",12,"length",83.3333333333333,11.5902257671425,3,6.69161996662824
"1994",1992,"4A ",530168,"M",13,"length",90.8333333333333,9.55859124906315,6,3.90227853667287
"1995",1992,"4A ",530168,"M",14,"length",93.25,3.09569593683445,4,1.54784796841723
"1996",1992,"4A ",530168,"M",15,"length",95.8333333333333,9.13053485107344,6,3.72752524397145
"1997",1992,"4A ",530168,"M",16,"length",93,0,1,0
"1998",1992,"4A ",530168,"M",17,"length",86,0,1,0
"1999",1992,"4B ",490,"F",7,"length",76.1428571428571,6.30947888573405,7,2.38475886200932
"2000",1992,"4B ",490,"F",8,"length",93.2857142857143,5.70713838726805,7,2.1570955529345
"2001",1992,"4B ",490,"F",9,"length",99,8.29909633634892,17,2.01282651717313
"2002",1992,"4B ",490,"F",10,"length",111.928571428571,10.0342818969178,14,2.68177464146962
"2003",1992,"4B ",490,"F",11,"length",127,12.5299640861417,3,7.23417813807024
"2004",1992,"4B ",490,"F",12,"length",123.285714285714,11.8983792413685,7,4.49716463962777
"2005",1992,"4B ",490,"F",13,"length",139.75,17.4618632071915,4,8.73093160359573
"2006",1992,"4B ",490,"F",14,"length",139.375,16.8263186704638,8,5.9490020171454
"2007",1992,"4B ",490,"F",15,"length",159.5,7.77817459305202,2,5.5
"2008",1992,"4B ",490,"F",16,"length",169.5,0.707106781186548,2,0.5
"2009",1992,"4B ",490,"F",18,"length",138,0,1,0
"2010",1992,"4B ",490,"M",7,"length",73.3333333333333,7.50555349946513,3,4.33333333333333
"2011",1992,"4B ",490,"M",9,"length",85.5714285714286,8.03859736639718,7,3.03830421732367
"2012",1992,"4B ",490,"M",10,"length",99.4,15.2577848982085,5,6.82348884369279
"2013",1992,"4B ",490,"M",11,"length",93,1.4142135623731,2,1
"2014",1992,"4B ",490,"M",12,"length",99.5,6.36396103067893,2,4.5
"2015",1992,"4B ",490,"M",13,"length",120,0,1,0
"2016",1992,"4B ",490,"M",14,"length",101,0,1,0
"2017",1992,"4B ",520174,"F",8,"length",86,0,1,0
"2018",1992,"4B ",520174,"F",9,"length",80,0,1,0
"2019",1992,"4B ",520174,"M",7,"length",63,0,1,0
"2020",1992,"4B ",520174,"M",11,"length",99,0,1,0
"2021",1992,"4B ",520174,"M",12,"length",89,0,1,0
"2022",1992,"4B ",520175,"F",9,"length",93.5,3.53553390593274,2,2.5
"2023",1992,"4B ",520175,"F",10,"length",91,0,1,0
"2024",1992,"4B ",520175,"F",11,"length",120,0,1,0
"2025",1992,"4B ",520175,"M",9,"length",77,14.142135623731,2,10
"2026",1992,"4B ",520175,"M",11,"length",96,0,1,0
"2027",1992,"4B ",520175,"M",12,"length",97,0,1,0
"2028",1992,"4B ",520179,"F",8,"length",88,0,1,0
"2029",1992,"4B ",520179,"F",9,"length",87,0,1,0
"2030",1992,"4B ",520179,"F",12,"length",107,0,1,0
"2031",1992,"4B ",520179,"F",15,"length",90,0,1,0
"2032",1992,"4B ",520179,"F",16,"length",144,0,1,0
"2033",1992,"4B ",520179,"F",18,"length",148,0,1,0
"2034",1992,"4B ",520179,"M",10,"length",95,0,1,0
"2035",1992,"4B ",523179,"F",8,"length",93,0,1,0
"2036",1992,"4B ",523179,"F",9,"length",97,0,1,0
"2037",1992,"4B ",523179,"F",10,"length",102.333333333333,8.14452781524708,3,4.70224532655529
"2038",1992,"4B ",523179,"F",11,"length",105,0,1,0
"2039",1992,"4B ",523179,"F",14,"length",139,0,1,0
"2040",1992,"4B ",523179,"F",15,"length",134,0,1,0
"2041",1992,"4B ",523179,"M",9,"length",85.5,0.707106781186548,2,0.5
"2042",1992,"4B ",523179,"M",11,"length",102,0,1,0
"2043",1992,"4B ",523179,"M",12,"length",105,0,1,0
"2044",1992,"4B ",523179,"M",14,"length",102.5,2.12132034355964,2,1.5
"2045",1992,"4B ",523179,"M",15,"length",102,0,1,0
"2046",1992,"4B ",523179,"M",16,"length",93,0,1,0
"2047",1992,"4B ",523179,"M",17,"length",112,0,1,0
"2048",1992,"4B ",523273,"F",7,"length",75.5,3.53553390593274,2,2.5
"2049",1992,"4B ",523273,"F",8,"length",94,5.65685424949238,2,4
"2050",1992,"4B ",523273,"F",9,"length",90,0,1,0
"2051",1992,"4B ",523273,"F",11,"length",114,0,1,0
"2052",1992,"4B ",523273,"F",12,"length",116,0,1,0
"2053",1992,"4B ",523273,"M",10,"length",86,0,1,0
"2054",1992,"4B ",523273,"M",12,"length",89,4.35889894354067,3,2.51661147842358
"2055",1992,"4B ",523273,"M",14,"length",121,5.65685424949238,2,4
"2056",1992,"4B ",523273,"M",15,"length",119,0,1,0
"2057",1992,"4B ",523273,"M",16,"length",125,0,1,0
"2058",1992,"4C ",570169,"F",12,"length",134,0,1,0
"2059",1992,"4C ",570170,"F",7,"length",82,28.2842712474619,2,20
"2060",1992,"4C ",570170,"F",8,"length",95.9333333333333,8.77062195763844,15,2.26456485185432
"2061",1992,"4C ",570170,"F",9,"length",99.6666666666667,11.5354525991253,6,4.70932880331983
"2062",1992,"4C ",570170,"F",10,"length",109.428571428571,7.23088613419644,7,2.73301806710128
"2063",1992,"4C ",570170,"F",11,"length",108.25,9.17877987534291,4,4.58938993767145
"2064",1992,"4C ",570170,"F",12,"length",122.461538461538,10.5088485304479,13,2.91463017097034
"2065",1992,"4C ",570170,"F",13,"length",129.222222222222,17.5126938089046,9,5.83756460296819
"2066",1992,"4C ",570170,"F",14,"length",133.25,8.73212459828649,4,4.36606229914324
"2067",1992,"4C ",570170,"F",16,"length",151,0,1,0
"2068",1992,"4C ",570170,"F",17,"length",152,0,1,0
"2069",1992,"4C ",570170,"M",11,"length",116,0,1,0
"2070",1992,"4D ",563172,"M",14,"length",82,0,1,0
"2071",1992,"4D ",570173,"F",10,"length",100,0,1,0
"2072",1992,"4D ",570173,"F",11,"length",97,0,1,0
"2073",1992,"4D ",570173,"F",13,"length",103,0,1,0
"2074",1992,"4D ",570173,"F",18,"length",123,0,1,0
"2075",1992,"4D ",570173,"M",13,"length",89.5,13.4350288425444,2,9.5
"2076",1992,"4D ",573173,"F",7,"length",74,0,1,0
"2077",1992,"4D ",573173,"F",9,"length",87.3333333333333,4.93288286231625,3,2.84800124843918
"2078",1992,"4D ",573173,"F",10,"length",94.6666666666667,6.02771377334171,3,3.48010216963685
"2079",1992,"4D ",573173,"F",11,"length",101,0,1,0
"2080",1992,"4D ",573173,"F",12,"length",108.333333333333,6.35085296108588,3,3.66666666666667
"2081",1992,"4D ",573173,"F",13,"length",114,15.2807067899361,5,6.83373982530795
"2082",1992,"4D ",573173,"F",14,"length",121,14.3701078631999,5,6.42650760522385
"2083",1992,"4D ",573173,"F",15,"length",126.666666666667,12.6622799421484,3,7.31057073315377
"2084",1992,"4D ",573173,"F",16,"length",130.5,10.6066017177982,2,7.5
"2085",1992,"4D ",573173,"F",17,"length",139,0,1,0
"2086",1992,"4D ",573174,"F",8,"length",86,0,1,0
"2087",1992,"4D ",573174,"F",10,"length",96,0,1,0
"2088",1992,"4D ",573174,"F",11,"length",116,0,1,0
"2089",1992,"4D ",573174,"F",12,"length",112.333333333333,16.2890556304942,3,9.40449065311059
"2090",1992,"4D ",573174,"F",13,"length",112,0,1,0
"2091",1992,"4D ",573174,"F",14,"length",126,8.48528137423857,2,6
"2092",1992,"4D ",573174,"F",15,"length",127,8.48528137423857,2,6
"2093",1992,"4D ",580174,"F",8,"length",87.6666666666667,6.11010092660779,3,3.52766841475279
"2094",1992,"4D ",580174,"F",9,"length",84,0,1,0
"2095",1992,"4D ",580174,"F",10,"length",96.25,8.84590300647707,4,4.42295150323853
"2096",1992,"4D ",580174,"F",11,"length",99,0,1,0
"2097",1992,"4D ",580174,"F",12,"length",106.666666666667,6.80685928555405,3,3.92994204085053
"2098",1992,"4D ",580174,"F",13,"length",115.1,16.8288772979991,10,5.32175827251775
"2099",1992,"4D ",580174,"F",14,"length",112.75,15.9033539439537,4,7.95167697197683
"2100",1992,"4D ",580174,"F",15,"length",118,10.0332779621949,4,5.01663898109747
"2101",1992,"4D ",580174,"F",16,"length",122,0,1,0
"2102",1992,"4D ",580174,"M",9,"length",92,0,1,0
"2103",1992,"4D ",580174,"M",12,"length",88.3333333333333,2.88675134594813,3,1.66666666666667
"2104",1992,"4D ",580174,"M",14,"length",104.666666666667,12.3423390543824,3,7.12585277547732
"2105",1992,"4D ",580174,"M",15,"length",106,0,1,0
"2106",1992,"4D ",580174,"M",16,"length",103,0,1,0
"2107",1992,"4D ",580174,"M",17,"length",112,0,1,0
"2108",1992,"4D ",580175,"F",8,"length",88,0,1,0
"2109",1992,"4D ",580175,"F",10,"length",76,0,1,0
"2110",1992,"4D ",580175,"F",14,"length",97,0,1,0
"2111",1992,"4D ",580175,"M",12,"length",88.5,7.77817459305202,2,5.5
"2112",1992,"4D ",580175,"M",13,"length",88.5,7.77817459305202,2,5.5
"2113",1993,"2B ",91,"F",8,"length",88,7.07106781186548,2,5
"2114",1993,"2B ",91,"F",9,"length",87.5,21.920310216783,2,15.5
"2115",1993,"2B ",91,"F",10,"length",103.75,21.9450070251375,4,10.9725035125687
"2116",1993,"2B ",91,"F",11,"length",115.5,10.6066017177982,2,7.5
"2117",1993,"2B ",91,"F",12,"length",95,0,1,0
"2118",1993,"2B ",91,"F",16,"length",159,0,1,0
"2119",1993,"2B ",91,"M",8,"length",83,0,1,0
"2120",1993,"2B ",91,"M",9,"length",75,0,1,0
"2121",1993,"2B ",91,"M",11,"length",73,0,1,0
"2122",1993,"2B ",102,"F",7,"length",67,0,1,0
"2123",1993,"2B ",102,"F",8,"length",74.75,5.7373048260195,4,2.86865241300975
"2124",1993,"2B ",102,"F",9,"length",94.2857142857143,17.4806014934106,7,6.60704633134124
"2125",1993,"2B ",102,"F",10,"length",90,9.97496867163,5,4.46094160463909
"2126",1993,"2B ",102,"F",11,"length",108.333333333333,28.1484161780611,3,16.2514956576652
"2127",1993,"2B ",102,"F",12,"length",108,18.6279360101972,7,7.04069801734378
"2128",1993,"2B ",102,"F",13,"length",99,0,1,0
"2129",1993,"2B ",102,"F",14,"length",125,14.9443411809733,4,7.47217059048663
"2130",1993,"2B ",102,"F",15,"length",144,0,1,0
"2131",1993,"2B ",102,"F",16,"length",138.5,17.6776695296637,2,12.5
"2132",1993,"2B ",102,"M",7,"length",64,0,1,0
"2133",1993,"2B ",102,"M",8,"length",71.3333333333333,11.5902257671425,3,6.69161996662824
"2134",1993,"2B ",102,"M",9,"length",77,7.54983443527075,3,4.35889894354067
"2135",1993,"2B ",102,"M",10,"length",75,8.36660026534076,4,4.18330013267038
"2136",1993,"2B ",102,"M",11,"length",80,7.07106781186548,2,5
"2137",1993,"2B ",102,"M",12,"length",79.5,6.36396103067893,2,4.5
"2138",1993,"2B ",102,"M",13,"length",87,0,1,0
"2139",1993,"2B ",102,"M",14,"length",73,0,1,0
"2140",1993,"2B ",102,"M",15,"length",88,0,1,0
"2141",1993,"2B ",102,"M",16,"length",91,0,1,0
"2142",1993,"2B ",102,"M",18,"length",91,0,1,0
"2143",1993,"2B ",112,"F",7,"length",86,11.3137084989848,2,8
"2144",1993,"2B ",112,"F",9,"length",85.25,18.0992633367586,4,9.04963166837929
"2145",1993,"2B ",112,"F",10,"length",104.666666666667,22.3681320930768,3,12.914247085207
"2146",1993,"2B ",112,"F",11,"length",135,0,1,0
"2147",1993,"2B ",112,"F",12,"length",84,0,1,0
"2148",1993,"2B ",112,"F",13,"length",109,0,1,0
"2149",1993,"2B ",112,"F",15,"length",115,0,1,0
"2150",1993,"2B ",112,"F",16,"length",138,0,1,0
"2151",1993,"2B ",112,"F",18,"length",140,0,1,0
"2152",1993,"2B ",112,"M",7,"length",69,0,1,0
"2153",1993,"2B ",112,"M",8,"length",77,0,1,0
"2154",1993,"2B ",112,"M",9,"length",82.5,0.707106781186548,2,0.5
"2155",1993,"2B ",112,"M",10,"length",77,6.08276253029822,3,3.51188458428425
"2156",1993,"2B ",112,"M",12,"length",85.5,4.94974746830583,2,3.5
"2157",1993,"2B ",112,"M",13,"length",101.5,7.77817459305202,2,5.5
"2158",1993,"2B ",112,"M",14,"length",97.3333333333333,5.13160143944688,3,2.96273147243853
"2159",1993,"2B ",112,"M",16,"length",97,0,1,0
"2160",1993,"2B ",112,"M",17,"length",95,0,1,0
"2161",1993,"2B ",121,"F",9,"length",125,0,1,0
"2162",1993,"2B ",121,"M",8,"length",79,0,1,0
"2163",1993,"2B ",121,"M",14,"length",95,0,1,0
"2164",1993,"2B ",130,"F",7,"length",83,0,1,0
"2165",1993,"2B ",130,"F",9,"length",110,4.24264068711928,2,3
"2166",1993,"2B ",130,"F",10,"length",100.333333333333,14.5716619962629,3,8.41295297608264
"2167",1993,"2B ",130,"F",12,"length",126.5,7.77817459305202,2,5.5
"2168",1993,"2B ",130,"F",13,"length",113,0,1,0
"2169",1993,"2B ",130,"F",16,"length",169,0,1,0
"2170",1993,"2B ",130,"M",8,"length",83,0,1,0
"2171",1993,"2B ",130,"M",10,"length",103,0,1,0
"2172",1993,"2B ",130,"M",11,"length",95,0,1,0
"2173",1993,"2B ",130,"M",14,"length",102.5,6.36396103067893,2,4.5
"2174",1993,"2B ",130,"M",15,"length",103,0,1,0
"2175",1993,"2B ",130,"M",16,"length",103,0,1,0
"2176",1993,"2B ",132,"F",7,"length",101,0,1,0
"2177",1993,"2B ",132,"F",8,"length",65,0,1,0
"2178",1993,"2B ",132,"F",9,"length",103.5,0.707106781186548,2,0.5
"2179",1993,"2B ",132,"F",14,"length",90,0,1,0
"2180",1993,"2B ",132,"M",7,"length",72,0,1,0
"2181",1993,"2B ",132,"M",8,"length",71,1.4142135623731,2,1
"2182",1993,"2B ",132,"M",9,"length",78,0,1,0
"2183",1993,"2B ",132,"M",10,"length",81,4.24264068711928,2,3
"2184",1993,"2B ",132,"M",11,"length",78,0,1,0
"2185",1993,"2B ",132,"M",12,"length",80,0,1,0
"2186",1993,"2B ",132,"M",13,"length",87.5,3.53553390593274,2,2.5
"2187",1993,"2B ",132,"M",14,"length",97,14.142135623731,2,10
"2188",1993,"2B ",132,"M",15,"length",90,0,1,0
"2189",1993,"2B ",132,"M",16,"length",89,2.64575131106459,3,1.52752523165195
"2190",1993,"2B ",132,"M",17,"length",89,0,1,0
"2191",1993,"2B ",133,"F",9,"length",96,25.4558441227157,2,18
"2192",1993,"2B ",133,"F",11,"length",86,0,1,0
"2193",1993,"2B ",133,"M",11,"length",82,0,1,0
"2194",1993,"2B ",133,"M",14,"length",79,0,1,0
"2195",1993,"3A ",250,"F",9,"length",81,0,1,0
"2196",1993,"3A ",250,"F",10,"length",104.666666666667,34.1955162752858,3,19.7427905266145
"2197",1993,"3A ",250,"F",11,"length",93,0,1,0
"2198",1993,"3A ",250,"F",12,"length",139,0,1,0
"2199",1993,"3A ",250,"F",13,"length",99,1.4142135623731,2,1
"2200",1993,"3A ",250,"F",14,"length",140,11.3137084989848,2,8
"2201",1993,"3A ",250,"F",15,"length",144,13.4536240470737,3,7.76745346515403
"2202",1993,"3A ",250,"F",16,"length",143,0,1,0
"2203",1993,"3A ",250,"F",17,"length",146,0,1,0
"2204",1993,"3A ",250,"F",18,"length",190,0,1,0
"2205",1993,"3A ",250,"M",7,"length",78,0,1,0
"2206",1993,"3A ",250,"M",8,"length",78,0,1,0
"2207",1993,"3A ",250,"M",13,"length",99,14.142135623731,2,10
"2208",1993,"3A ",250,"M",14,"length",103,2.82842712474619,2,2
"2209",1993,"3A ",250,"M",15,"length",96,0,1,0
"2210",1993,"3A ",250,"M",16,"length",104,0,1,0
"2211",1993,"3A ",260,"F",7,"length",92,0,1,0
"2212",1993,"3A ",260,"F",9,"length",80.125,6.83347851181436,8,2.41599949739824
"2213",1993,"3A ",260,"F",10,"length",92.25,6.62124679278073,12,1.91138930909145
"2214",1993,"3A ",260,"F",11,"length",89.8,7.49666592559652,5,3.35261092284804
"2215",1993,"3A ",260,"F",12,"length",100,9.9247166206396,5,4.43846820423443
"2216",1993,"3A ",260,"F",13,"length",114.833333333333,11.6347181601733,6,4.74985379891962
"2217",1993,"3A ",260,"F",14,"length",100.5,12.0208152801713,2,8.5
"2218",1993,"3A ",260,"F",18,"length",170,0,1,0
"2219",1993,"3A ",260,"M",7,"length",70,0,1,0
"2220",1993,"3A ",260,"M",9,"length",56,0,1,0
"2221",1993,"3A ",260,"M",10,"length",69.6,3.50713558335004,5,1.56843871413581
"2222",1993,"3A ",260,"M",11,"length",73.5,3.50713558335004,6,1.43178210632764
"2223",1993,"3A ",260,"M",12,"length",80.125,7.52970308653858,8,2.66215205640635
"2224",1993,"3A ",260,"M",13,"length",84.8,6.22093240599832,5,2.78208554864871
"2225",1993,"3A ",260,"M",14,"length",89.4285714285714,10.422046229942,7,3.93916321097782
"2226",1993,"3A ",260,"M",16,"length",106.5,9.19238815542512,2,6.5
"2227",1993,"3A ",270,"F",8,"length",78,0,1,0
"2228",1993,"3A ",270,"F",9,"length",84,0,1,0
"2229",1993,"3A ",270,"F",10,"length",88.6666666666667,7.76745346515403,3,4.48454134902457
"2230",1993,"3A ",270,"F",11,"length",92,0,1,0
"2231",1993,"3A ",270,"F",12,"length",96,0,1,0
"2232",1993,"3A ",270,"M",9,"length",70.6666666666667,0.577350269189626,3,0.333333333333333
"2233",1993,"3A ",270,"M",10,"length",74,2.58198889747161,4,1.29099444873581
"2234",1993,"3A ",270,"M",12,"length",79.5,0.707106781186548,2,0.5
"2235",1993,"3A ",270,"M",13,"length",83,0,1,0
"2236",1993,"3A ",270,"M",14,"length",85,7.07106781186548,2,5
"2237",1993,"3A ",270,"M",15,"length",81,0,1,0
"2238",1993,"3A ",270,"M",16,"length",146,0,1,0
"2239",1993,"3A ",280,"F",7,"length",80,0,1,0
"2240",1993,"3A ",280,"F",8,"length",76,1.4142135623731,2,1
"2241",1993,"3A ",280,"F",9,"length",82,0,1,0
"2242",1993,"3A ",280,"F",10,"length",81.6,10.4546640309481,5,4.67546789102438
"2243",1993,"3A ",280,"F",11,"length",100,0,1,0
"2244",1993,"3A ",280,"F",13,"length",118,0,1,0
"2245",1993,"3A ",280,"F",14,"length",121,0,1,0
"2246",1993,"3A ",280,"F",16,"length",177,2.82842712474619,2,2
"2247",1993,"3A ",280,"M",9,"length",81,7.07106781186548,2,5
"2248",1993,"3A ",280,"M",10,"length",76,1.4142135623731,2,1
"2249",1993,"3A ",280,"M",12,"length",78,2.82842712474619,2,2
"2250",1993,"3A ",280,"M",13,"length",79,5.65685424949238,2,4
"2251",1993,"3A ",280,"M",14,"length",119,0,1,0
"2252",1993,"3A ",280,"M",17,"length",119,0,1,0
"2253",1994,"2A ",0,"F",7,"length",76.6,5.96657355607052,10,1.88679622641132
"2254",1994,"2A ",0,"F",8,"length",76,1.82574185835055,4,0.912870929175277
"2255",1994,"2A ",0,"F",9,"length",91.625,15.8108235983184,8,5.58997029125762
"2256",1994,"2A ",0,"F",10,"length",96,17.7426040929735,6,7.24338778933357
"2257",1994,"2A ",0,"F",11,"length",93.6,10.3344085462111,5,4.62168800331654
"2258",1994,"2A ",0,"F",13,"length",119,0,1,0
"2259",1994,"2A ",0,"F",14,"length",75,0,1,0
"2260",1994,"2A ",0,"F",16,"length",152,0,1,0
"2261",1994,"2A ",0,"F",17,"length",128,0,1,0
"2262",1994,"2A ",0,"M",7,"length",69.5,3.53553390593274,2,2.5
"2263",1994,"2A ",0,"M",8,"length",79,7,3,4.04145188432738
"2264",1994,"2A ",0,"M",9,"length",88,16.7928556237467,4,8.39642781187333
"2265",1994,"2A ",0,"M",10,"length",71,0,1,0
"2266",1994,"2A ",0,"M",12,"length",95,16.9705627484771,2,12
"2267",1994,"2A ",0,"M",13,"length",91,0,1,0
"2268",1994,"2A ",0,"M",14,"length",93,0,1,0
"2269",1994,"2A ",0,"M",15,"length",114,0,1,0
"2270",1994,"2A ",0,"M",17,"length",118,0,1,0
"2271",1994,"3A ",240,"F",8,"length",106,0,1,0
"2272",1994,"3A ",240,"F",9,"length",79,0,1,0
"2273",1994,"3A ",240,"F",12,"length",120.5,2.12132034355964,2,1.5
"2274",1994,"3A ",250,"F",10,"length",118,0,1,0
"2275",1994,"3A ",250,"F",11,"length",96,12.1655250605964,3,7.02376916856849
"2276",1994,"3A ",260,"F",7,"length",72.5,3.53553390593274,2,2.5
"2277",1994,"3A ",260,"F",8,"length",65.5,0.707106781186548,2,0.5
"2278",1994,"3A ",260,"F",10,"length",93.6666666666667,14.9777612924406,3,8.64741451404856
"2279",1994,"3A ",260,"F",11,"length",87,12.7279220613579,4,6.36396103067893
"2280",1994,"3A ",260,"F",12,"length",100,0,1,0
"2281",1994,"3A ",260,"F",13,"length",106,0,1,0
"2282",1994,"3A ",260,"F",14,"length",130,0,1,0
"2283",1994,"3A ",260,"F",15,"length",165,0,1,0
"2284",1994,"3A ",260,"F",17,"length",112,0,1,0
"2285",1994,"3A ",260,"M",7,"length",65,0,1,0
"2286",1994,"3A ",260,"M",9,"length",70,0,1,0
"2287",1994,"3A ",260,"M",10,"length",72.75,1.70782512765993,4,0.853912563829966
"2288",1994,"3A ",260,"M",11,"length",73.5,3.3166247903554,4,1.6583123951777
"2289",1994,"3A ",260,"M",12,"length",78.6666666666667,2.88675134594813,3,1.66666666666667
"2290",1994,"3A ",260,"M",13,"length",79.5,0.707106781186548,2,0.5
"2291",1994,"3A ",260,"M",14,"length",90,12.7279220613579,2,9
"2292",1994,"3A ",260,"M",15,"length",81,0,1,0
"2293",1994,"3A ",260,"M",16,"length",117,0,1,0
"2294",1994,"3A ",270,"F",7,"length",75,0,1,0
"2295",1994,"3A ",270,"F",8,"length",80.5,3.53553390593274,2,2.5
"2296",1994,"3A ",270,"F",9,"length",94,0,1,0
"2297",1994,"3A ",270,"F",10,"length",89.6,8.79204185613331,5,3.9319206502675
"2298",1994,"3A ",270,"F",11,"length",102,27.7308492477241,3,16.0104132780304
"2299",1994,"3A ",270,"F",12,"length",108.5,0.707106781186548,2,0.5
"2300",1994,"3A ",270,"F",13,"length",110,16.9705627484771,2,12
"2301",1994,"3A ",270,"F",15,"length",86,0,1,0
"2302",1994,"3A ",270,"M",8,"length",66.5,0.707106781186548,2,0.5
"2303",1994,"3A ",270,"M",9,"length",68.5,2.12132034355964,2,1.5
"2304",1994,"3A ",270,"M",10,"length",72.3333333333333,6.80685928555405,3,3.92994204085053
"2305",1994,"3A ",270,"M",12,"length",87.3333333333333,7.60701430698449,6,3.10555058636056
"2306",1994,"3A ",270,"M",13,"length",86,6.78232998312527,4,3.39116499156263
"2307",1994,"3A ",270,"M",14,"length",89.8571428571429,8.27503416767511,7,3.12766892831867
"2308",1994,"3A ",270,"M",16,"length",90,0,1,0
"2309",1994,"3A ",280,"F",8,"length",79,0,1,0
